1768609706,1277,57,5534,123,9043
1768613245,1298,53,4921,116,8614
1768616784,1275,49,4681,107,8308
1768620324,1253,48,4079,100,7969
1768623863,1209,48,4254,99,7971
1768627403,1157,46,4081,98,7725
1768630942,1171,48,3766,103,7358
1768634481,1164,49,3407,103,7043
1768638021,1141,53,3337,101,7169
1768641560,1177,45,3610,109,7455
1768645100,1349,50,4086,119,8169
1768648639,1419,50,4461,121,8825
1768652178,1641,54,4954,127,9855
1768655718,1784,55,5397,130,10594
1768659257,1973,50,5763,134,11012
1768662797,1730,52,6198,136,11338
1768666336,1688,57,6282,136,11189
1768669875,1822,61,6801,134,11552
1768673415,1853,60,7071,137,11913
1768676954,1788,59,7303,139,12006
1768680494,1815,54,7463,144,12256
