1725667921,2078,71,1974,53,5138
1725669721,2084,79,2035,53,4934
1725671521,2170,80,2153,54,5070
1725673321,2181,79,2173,54,5103
1725675121,2230,75,2144,58,5116
1725676921,2295,82,2080,53,5122
1725678721,2297,78,2044,48,5090
1725680521,2341,83,2064,46,5077
1725682321,2303,70,1876,43,4908
1725684121,2320,75,1849,49,4808
1725685921,2329,75,1699,45,4700
1725687720,2342,76,1706,46,4645
1725689520,2322,71,1674,51,4591
1725691320,2325,74,1565,49,4476
1725693120,2369,78,1558,45,4529
1725694920,2433,80,1572,46,4588
1725696720,2489,74,1390,46,4701
1725698520,2473,79,1560,48,4759
1725700320,2525,78,1707,50,4913
1725702120,2567,78,1770,53,5088
1725703920,2145,73,1838,44,5220
1725705720,2569,81,1934,48,5436
1725707520,2717,88,1956,49,5669
1725709320,2930,82,2078,56,5990
1725711120,3165,85,2164,56,6312
1725712920,3389,87,2306,58,6584
1725714720,3540,87,2403,58,6888
1725716520,3609,86,2597,56,7177
1725718320,3639,87,2742,58,7389
1725720120,3582,89,2860,61,7425
1725721920,3516,87,2822,61,7363
1725723719,3375,90,2845,61,7289
1725725519,3198,91,2381,63,7203
1725727319,3072,92,2880,66,7047
1725729119,2988,85,2980,63,7096
1725730919,2951,94,3134,71,7196
