1774053289,1618,62,7486,131,11938
1774056828,1756,63,7427,129,12266
1774060368,1809,64,7293,121,12280
1774063907,1834,67,6814,124,11671
1774067447,1734,63,6494,127,10939
1774070986,1530,56,5863,120,10137
1774074525,1478,57,5271,123,9093
1774078065,1408,53,4718,115,8462
1774081604,1428,57,4531,117,8303
1774085143,1428,54,4622,115,8490
1774088683,1528,50,4950,122,8936
1774092222,1700,58,5237,123,9500
1774095762,2025,70,5708,122,10570
1774099301,2257,68,6383,129,11619
1774102840,2292,70,7181,138,12548
1774106380,2191,76,7638,142,13165
1774109919,2238,68,8708,148,14091
1774113459,2249,72,8976,150,14498
1774116998,2283,70,9566,170,15220
1774120537,2300,76,9789,176,15700
1774124077,2225,82,10245,169,16084
