1788480465,1074,46,8038,200,14360
1788484005,1089,48,9052,200,14469
1788487544,1146,47,9040,200,14800
1788491083,1026,50,9265,200,14943
1788494622,1071,47,9201,200,14651
1788498162,938,51,9906,200,14148
1788501701,802,43,9664,200,13864
1788505240,831,49,9406,200,14011
1788508779,856,48,8862,200,14160
1788512319,894,49,9026,200,14558
1788515858,864,40,8765,200,14958
1788519397,949,41,8767,200,15232
1788522936,1079,47,9410,200,16563
1788526475,1461,52,9948,200,18569
1788530015,1596,48,10072,200,21457
1788533554,1666,56,12624,200,23644
1788537093,1629,57,11620,200,24639
1788540632,1549,58,11557,200,24241
1788544171,1446,59,12067,200,23322
1788547711,1482,65,11388,200,22556
1788551250,1382,60,11841,200,21622
1788554789,1191,54,11005,200,20016
