1745885984,1839,67,1926,62,5193
1745887784,1872,66,2690,73,5498
1745889584,1933,65,2734,76,5586
1745891384,1974,60,2669,75,5589
1745893184,2027,61,2553,73,5408
1745894984,1999,59,2484,71,5295
1745896784,1989,63,2303,74,5025
1745898584,1947,60,2268,71,4928
1745900384,1973,64,2054,74,4718
1745902184,1960,62,1905,74,4543
1745903984,1879,65,1643,79,4324
1745905783,1931,68,1670,75,4253
1745907583,1842,67,1526,78,4071
1745909383,1859,60,1502,74,4015
1745911183,1875,57,1495,73,4084
1745912983,1918,63,1459,69,4021
1745914783,1974,67,1036,60,3927
1745916583,1983,65,1462,73,4150
1745918383,2005,65,1550,72,4255
1745920183,2100,64,1643,74,4449
1745921983,2019,66,1670,70,4525
1745923783,2207,71,1746,76,4832
1745925583,2349,69,1855,77,5083
1745927383,2542,66,2008,78,5438
1745929183,2706,67,2157,80,5823
1745930983,2847,73,2384,77,6219
1745932783,3017,72,2569,82,6617
1745934583,3064,78,2760,83,6860
1745936383,3074,84,2866,81,7061
1745938182,2830,78,3115,87,7183
1745939982,2770,78,3262,88,7273
1745941782,2655,75,3347,90,7153
1745943582,2547,77,2482,80,6773
1745945382,2482,78,3624,95,7269
1745947182,2440,89,3852,96,7397
1745948982,2395,79,4042,95,7657
1745950782,2327,80,4185,91,7646
1745952582,2283,81,4372,100,7773
1745954382,2133,75,4286,101,7557
1745956182,2043,78,4213,98,7331
1745957982,1869,80,3845,93,6904
1745959782,1915,80,3742,90,6621
