1747788291,1682,72,2223,63,5323
1747791831,1840,72,2891,81,5773
1747795370,1852,66,2714,73,5560
1747798910,1855,70,2400,70,5104
1747802449,1860,69,2022,69,4648
1747805989,1988,76,1758,68,4514
1747809528,1975,72,1588,58,4229
1747813068,2012,73,1491,63,4189
1747816607,1997,63,1073,60,4082
1747820147,2008,64,1550,75,4435
1747823686,2151,75,1693,71,4697
1747827225,2419,75,1855,73,5228
1747830765,2620,74,2190,79,6039
1747834304,3150,73,2624,82,6834
1747837844,3349,83,2972,86,7426
1747841383,2870,82,3255,84,7352
1747844923,2525,84,2722,79,6943
1747848462,2223,80,4007,93,7570
1747852002,2164,77,4300,91,7744
1747855541,2081,79,4502,89,7707
1747859081,1920,79,4069,87,7014
