1710289332,1384,69,1378,38,3312
1710291132,1483,67,1372,36,3381
1710292932,1587,64,1314,35,3390
1710294732,1586,64,1281,38,3348
1710296532,1589,63,1236,39,3269
1710298332,1608,58,1108,36,3147
1710300132,1571,58,1036,37,3078
1710301932,1557,63,1020,41,3012
1710303732,1626,59,933,38,2958
1710305532,1663,65,803,36,2880
1710307332,1646,64,787,35,2914
1710309132,1656,60,787,35,2879
1710310932,1681,55,744,36,2828
1710312732,1644,54,713,37,2814
1710314532,1588,55,703,33,2566
1710316332,1651,57,728,37,2896
1710318132,1700,58,726,39,2910
1710319932,1760,59,721,35,2942
1710321732,1670,58,792,37,3067
1710323532,1711,60,820,38,3142
1710325331,1888,60,831,40,3251
1710327131,2118,62,759,40,3402
1710328931,2326,64,864,42,3705
1710330731,2543,73,885,40,3936
