1779496331,1337,53,9162,149,13352
1779499871,1394,51,8719,143,13041
1779503410,1339,50,8588,138,12826
1779506949,1383,52,8038,131,12332
1779510489,1295,51,7876,130,11977
1779514028,1236,52,7088,127,10953
1779517567,1148,51,6712,121,10504
1779521107,1081,50,6314,128,10035
1779524646,1068,56,6413,131,10268
1779528185,1066,45,6806,134,10730
1779531725,1092,51,6843,132,10930
1779535264,1167,54,7345,139,11387
1779538803,1261,56,7974,134,12200
1779542343,1527,53,8765,141,13465
1779545882,1678,55,9691,147,14857
1779549421,1733,56,10399,152,15581
1779552961,1795,58,10784,165,16106
1779556500,1731,54,11496,166,16793
1779560039,1638,57,11858,160,17448
1779563579,1684,54,12442,164,17743
1779567118,1618,57,12771,177,18303
