1747441421,1701,72,2329,67,5837
1747444961,1981,76,3032,77,6276
1747448500,2136,78,3040,78,6447
1747452040,2251,72,3055,64,6434
1747455579,2220,75,2836,64,6082
1747459119,2336,72,2763,62,6111
1747462658,2282,76,2496,68,5770
1747466198,2423,75,2347,72,5701
1747469737,2431,73,2384,75,5719
1747473277,2496,72,2347,79,5860
1747476816,2602,71,2720,86,6376
1747480356,2693,80,2931,83,6831
1747483895,2879,81,3320,82,7546
1747487435,3366,79,3572,88,8355
1747490974,3612,83,3968,97,8848
1747494514,3197,81,4126,93,8974
1747498053,3164,88,4358,97,8974
1747501592,2873,91,4488,92,8757
1747505132,2807,86,4963,98,9206
1747508671,2697,84,5427,106,9585
1747512211,2393,88,5585,101,9443
