1738455712,2126,79,2869,66,6413
1738457512,2120,81,3093,68,6461
1738459312,2143,82,3086,64,6417
1738461112,2158,81,3065,66,6347
1738462912,2213,81,2934,61,6239
1738464712,2198,76,2894,58,6105
1738466512,2218,79,2693,60,5941
1738468313,2184,74,2758,59,5896
1738470113,2186,77,2602,51,5678
1738471915,2200,72,2586,52,5639
1738473714,2206,74,2497,57,5544
1738475514,2142,80,2456,60,5465
1738477314,2141,75,2255,54,5263
1738479114,2078,67,2242,55,5082
1738480914,2120,69,2208,55,5112
1738482714,2167,72,2252,52,5145
1738484514,2264,71,1829,55,4955
1738486314,2286,72,2218,54,5269
