1705796764,1832,80,1579,40,4035
1705798563,1804,74,1525,45,3960
1705800363,1847,77,1483,40,3929
1705802163,1812,71,1536,41,3914
1705803963,1847,74,1425,38,3883
1705805763,1761,69,1419,33,3847
1705807563,1859,68,1400,35,3847
1705809363,1920,72,1390,35,3844
1705811163,1970,67,1335,36,3837
1705812963,1928,74,1190,34,3696
1705814763,1815,66,1227,36,3703
1705816563,1912,67,1211,38,3685
1705818363,1949,65,1182,32,3692
1705820163,1903,68,1136,34,3641
1705821963,1949,68,1075,34,3620
1705823763,2002,72,1081,33,3675
1705825563,2074,71,1060,34,3702
1705827363,2129,78,1071,33,3786
1705829163,2222,77,1133,33,3947
1705830963,2253,74,1207,36,4083
1705832763,2415,78,1198,38,4307
1705834563,2360,70,1318,37,4429
1705836363,2604,76,1424,42,4762
1705838163,2765,73,1521,41,5031
1705839963,2836,79,1549,43,5278
1705841763,2913,85,1592,34,5492
1705843563,2802,79,1636,42,5434
1705845363,2980,81,1719,43,5638
1705847163,2988,85,1793,43,5725
1705848963,2985,84,1805,39,5644
1705850763,2850,81,1852,47,5597
1705852563,2851,86,1863,47,5581
1705854363,2781,88,1903,47,5539
1705856163,2716,85,1996,44,5483
1705857963,2574,84,1841,38,5451
1705859763,2468,91,2059,50,5423
1705861563,2432,92,2119,46,5407
1705863363,2354,92,2144,51,5334
1705865163,2291,89,2055,46,5242
1705866963,2187,86,2133,48,5123
