1681862928,1858,84,1427,40,3799
1681864728,1940,83,1338,38,3769
1681866528,1990,77,1390,38,3804
1681868328,1970,73,1394,37,3807
1681870128,1956,76,1358,37,3733
1681871928,1926,83,1318,38,3613
1681873728,1794,67,1221,40,3436
1681875528,1809,66,1093,37,3251
1681877328,1714,63,1040,35,3109
1681879128,1754,65,950,32,3020
1681880928,1702,71,868,27,2840
1681882727,1576,69,824,32,2733
1681884527,1556,67,728,29,2610
1681886327,1570,66,692,28,2603
1681888127,1586,72,695,30,2624
1681889927,1570,72,677,30,2573
1681891727,1616,67,705,29,2644
1681893527,1670,67,648,28,2668
1681895327,1635,75,671,29,2687
1681897127,1746,77,677,31,2766
1681898927,1767,73,700,27,2877
1681900727,1875,76,711,29,3056
1681902527,2018,78,747,31,3234
1681904327,2254,83,845,28,3519
1681906127,2349,80,942,29,3749
1681907927,2570,84,1038,33,4115
1681909727,2745,79,1103,35,4364
1681911527,2826,79,1153,37,4565
1681913326,2925,85,1246,33,4694
1681915126,2863,89,1236,39,4650
1681916926,2810,82,1299,40,4646
1681918726,2741,81,1330,35,4615
