1688343314,2082,91,4167,100,7584
1688345114,2023,90,4030,97,7443
1688346914,2091,83,4014,95,7388
1688348714,2031,87,3950,90,7271
1688350514,2062,80,3901,91,7182
1688352314,2039,86,3712,94,6906
1688354114,2144,77,3617,90,6771
1688355914,2097,73,3616,89,6636
1688357713,2013,70,3349,83,6396
1688359513,2067,76,3176,80,6167
1688361313,2061,77,2963,88,5918
1688363113,2011,74,2857,82,5747
1688364913,1940,73,2800,78,5533
1688366713,1919,75,2726,78,5330
1688368513,1901,73,2659,74,5270
1688370313,1904,71,2380,72,4941
1688372113,1997,70,2430,78,5080
1688373913,1971,75,2331,71,5098
1688375713,1953,64,2465,75,5119
1688377513,1956,73,2495,75,5185
1688379313,2022,68,2540,79,5355
1688381113,2134,73,2663,81,5596
1688382913,2242,73,2667,78,5923
1688384713,2391,74,2852,83,6151
