1736036554,2834,89,2961,72,7629
1736038354,2864,88,3576,67,7865
1736040154,2907,83,3564,65,7811
1736041954,2912,84,3530,67,7737
1736043753,2970,84,3349,66,7648
1736045553,2984,84,3327,62,7549
1736047353,3012,81,3223,64,7360
1736049153,3013,80,3175,63,7277
1736050953,3048,87,3033,69,7122
1736052753,2994,81,2932,70,6896
1736054553,2979,76,2765,67,6719
1736056353,2999,79,2787,63,6731
1736058153,3034,76,2556,63,6579
1736059953,2962,80,2551,63,6401
1736061753,2940,77,2495,60,6338
1736063553,2935,75,2402,64,6132
1736065353,2938,77,1839,65,5767
1736067153,2939,77,2127,62,5886
1736068953,3008,81,2294,62,6153
1736070753,3087,76,2402,68,6389
1736072552,2975,81,2500,64,6542
1736074352,3149,80,2562,58,6819
1736076152,3421,85,2696,67,7218
1736077952,3676,88,2891,66,7656
1736079752,3888,86,3047,67,8032
1736081552,3930,85,3179,67,8454
1736083352,4112,86,3330,66,8714
1736085152,4212,88,3521,70,9028
1736086952,4228,90,3702,75,9251
1736088752,4102,90,3714,69,9276
1736090552,3935,92,3890,75,9280
1736092352,3757,94,3969,79,9146
1736094152,3614,94,3341,78,8688
1736095952,3554,89,3713,76,8981
1736097752,3454,93,3762,75,9034
1736099552,3373,86,4158,77,9168
1736101352,3369,89,4214,78,9297
1736103152,3402,93,4350,79,9560
1736104952,3369,93,4418,80,9552
1736106752,3350,98,4524,79,9655
1736108552,3242,90,4402,80,9439
1736110352,3116,90,4504,74,9373
