1729901584,1934,81,975,41,4012
1729903383,1970,80,1308,49,3985
1729905183,2059,81,1363,44,4138
1729906983,2190,75,1413,49,4290
1729908783,2243,77,1372,44,4296
1729910583,2271,78,1348,45,4284
1729912383,2318,76,1169,44,4217
1729914183,2278,75,1263,44,4191
1729915983,2287,72,1191,43,4097
1729917783,2292,77,1132,45,3970
1729919583,2319,75,1115,48,3952
1729921383,2347,76,1075,42,3888
1729923183,2239,68,1057,41,3812
1729924983,2205,76,1051,41,3776
1729926783,2299,81,1076,42,3912
1729928582,2214,79,1087,45,3936
1729930382,2260,81,780,39,3946
1729932182,2384,82,1111,36,4076
1729933982,2421,84,1298,41,4372
1729935782,2469,81,1302,40,4496
1729937582,2242,81,1305,42,4581
1729939382,2477,84,1501,50,4826
1729941182,2732,84,1422,51,5124
1729942982,2880,85,1652,48,5348
1729944782,3128,93,1761,43,5694
1729946582,3338,87,1852,48,6012
1729948382,3299,86,1899,55,6220
1729950182,3312,90,2053,56,6299
1729951982,2941,85,2142,53,6594
1729953782,3381,95,2134,49,6585
1729955581,3307,99,2187,49,6571
1729957381,3208,97,2201,49,6498
1729959181,3069,90,1478,51,6106
1729960981,3038,93,2099,56,6121
1729962781,2968,92,2224,58,6243
1729964581,2850,94,2288,60,6193
1729966381,2788,90,2346,52,6185
1729968181,2798,90,2274,50,6120
1729969981,2738,95,2366,49,6111
1729971781,2634,89,2345,49,6046
