1770163502,821,52,4430,106,7319
1770167042,876,45,4149,98,7135
1770170581,854,47,3958,97,6931
1770174121,813,41,2591,66,6351
1770177660,775,46,2256,89,5255
1770181199,815,49,2373,77,5233
1770184739,843,49,2329,82,5232
1770188278,902,49,2092,76,5053
1770191817,934,54,2186,79,5114
1770195357,1030,54,2268,86,5313
1770198896,1096,50,2415,89,5616
1770202436,1166,51,2680,94,6076
1770205976,1316,54,3181,97,6870
1770209515,1549,53,3588,95,7621
1770213055,1716,52,4124,107,8237
1770216594,1775,55,4501,114,8739
1770220133,1741,63,4775,106,8884
1770223673,1682,66,5115,118,9127
1770227212,1705,68,5434,119,9357
1770230752,1638,63,5753,118,9562
1770234291,1540,59,5863,113,9461
1770237830,1471,62,5760,118,9299
