1674519779,2147,77,1439,32,4144
1674521580,2170,81,1511,34,4163
1674523380,2248,83,1608,37,4271
1674525180,2271,75,1576,41,4335
1674526980,2261,79,1582,38,4318
1674528780,2172,80,1522,38,4172
1674530580,2168,86,1428,35,4013
1674532380,2112,80,1347,37,3859
1674534180,2004,77,1229,39,3653
1674535980,1969,77,1204,34,3529
1674537780,1956,74,1129,33,3399
1674539580,1880,68,1029,31,3276
1674541380,1865,71,844,31,3146
1674543180,1713,73,900,31,2939
1674544980,1683,72,943,29,2906
1674546781,1668,68,991,35,2867
1674548581,1668,71,876,29,2813
1674550381,1711,69,895,32,2904
1674552181,1676,64,899,33,2881
1674553981,1646,67,888,34,2904
1674555781,1651,68,902,32,2899
1674557581,1705,68,925,34,2995
1674559381,1617,69,940,36,3142
1674561181,1894,75,1016,34,3321
1674562981,2054,72,949,40,3458
1674564781,2203,77,1025,42,3607
