1690072123,2078,84,2593,66,5560
1690073923,2074,80,2523,63,5410
1690075723,2124,83,2343,66,5416
1690077523,2130,81,2463,66,5531
1690079323,2216,77,2427,68,5575
1690081123,2182,75,2391,64,5456
1690082923,2230,64,2403,61,5478
1690084723,2220,73,2698,68,5509
1690086523,2208,72,2559,70,5289
1690088322,2203,73,2484,66,5201
1690090122,2250,79,2415,64,5099
1690091922,2197,71,2291,65,4889
1690093722,2169,72,2217,63,4745
1690095522,2085,72,2179,68,4666
1690097322,2076,75,1761,72,4515
1690099122,2083,71,2029,70,4565
1690100922,2155,79,2078,69,4702
1690102722,2148,76,2106,72,4782
1690104522,2169,78,2176,73,4836
1690106322,2208,76,1951,64,4940
1690108122,2322,78,1964,66,5047
1690109922,2391,79,2006,70,5248
1690111722,2518,76,2242,73,5420
1690113522,2625,72,2331,70,5652
1690115322,2794,82,2483,74,6086
1690117122,3033,85,2524,71,6353
1690118922,3265,86,2561,68,6688
1690120722,3376,87,2729,71,6916
1690122522,3415,90,2814,75,7041
1690124322,3386,96,2841,77,7066
1690126122,3330,95,2908,82,7052
1690127922,3179,90,3057,86,7087
1690129722,3063,96,3031,76,6995
1690131522,2968,93,3108,77,6933
1690133322,2879,94,3111,83,6960
1690135122,2880,86,3006,80,6993
1690136922,2964,90,3102,82,7163
1690138722,2830,95,3252,80,7202
1690140522,2883,96,2686,81,7217
1690142322,2903,96,3118,80,7236
1690144122,2691,92,3144,75,7061
1690145922,2535,87,3163,72,6767
1690147721,2431,88,2964,72,6512
1690149521,2246,89,2884,68,6146
1690151321,2144,86,2762,71,5827
1690153121,2063,85,2630,64,5601
1690154921,2064,80,2510,59,5504
