1724113740,2198,78,2382,50,5679
1724115540,2201,75,2445,51,5677
1724117340,2274,75,2427,50,5626
1724119140,2267,79,2380,51,5536
1724120940,2247,76,2223,48,5320
1724122740,2353,73,2152,51,5232
1724124540,2254,74,1994,44,4918
1724126340,2220,75,1859,46,4781
1724128140,2160,72,1708,49,4470
1724129940,2132,72,1616,44,4326
1724131739,2146,77,1469,43,4184
1724133539,2238,80,1474,45,4192
1724135339,2238,74,1370,45,4219
1724137139,2243,75,1404,46,4197
1724138939,2294,74,1356,49,4215
1724140739,2327,74,1417,44,4322
1724142539,2381,79,1297,44,4336
1724144339,2367,74,1501,43,4516
1724146139,2410,77,1601,45,4683
1724147939,2501,74,1680,46,4914
1724149739,2450,72,1765,47,5042
1724151539,2565,74,1813,50,5231
1724153339,2773,77,1954,49,5521
1724155139,2979,81,2029,44,5852
1724156939,3209,85,2168,53,6201
1724158739,3391,86,2236,48,6577
1724160539,3461,78,2308,52,6729
1724162339,3576,80,2472,55,7038
1724164139,3529,83,2556,53,7115
1724165938,3506,79,2634,56,7119
1724167738,3366,78,2708,57,7052
1724169538,3174,82,2830,57,7018
1724171338,3009,82,2598,56,6756
1724173138,2979,82,2836,63,6866
1724174938,2865,78,3014,64,6944
1724176738,2821,80,3059,55,6941
1724178538,2744,80,3140,57,6925
1724180338,2724,84,3139,54,6955
1724182138,2574,84,3193,55,6768
1724183938,2443,77,3131,57,6520
1724185738,2352,84,2918,57,6289
1724187538,2243,81,2992,56,6121
1724189338,2114,77,2916,54,5910
1724191138,1980,82,2884,53,5783
1724192937,1213,61,2522,51,1543
1724194737,1773,77,2595,53,5369
