1761006562,1037,48,2228,72,4496
1761010101,1098,52,2268,74,4577
1761013641,1022,45,2147,63,4382
1761017180,917,44,1928,63,3960
1761020719,898,45,1238,52,3634
1761024259,918,43,1551,58,3531
1761027798,872,40,1511,59,3349
1761031338,916,44,1415,60,3392
1761034877,949,42,1530,60,3519
1761038416,999,45,1620,69,3787
1761041956,1140,49,1928,70,4170
1761045495,1152,53,1987,73,4574
1761049035,1428,54,2106,74,5144
1761052574,1674,51,2510,79,5867
1761056113,1696,58,2706,86,6038
1761059653,1549,57,2710,73,5899
1761063192,1467,57,2254,71,5711
1761066731,1441,55,3283,78,6133
1761070271,1394,56,3363,83,6246
1761073810,1395,58,3531,81,6202
1761077349,1209,52,3423,74,5828
