1785803039,1406,56,10341,200,13623
1785806578,1412,51,8766,179,12805
1785810118,1407,54,7480,176,10881
1785813657,1352,53,6601,170,10252
1785817196,1332,54,5782,167,10179
1785820735,1239,52,5576,164,9731
1785824274,1211,50,5354,158,9404
1785827814,1165,51,5257,159,9208
1785831353,1212,50,5416,169,9378
1785834892,1247,51,6257,181,10052
1785838431,1356,48,6661,165,10842
1785841971,1332,53,6943,171,11568
1785845510,1565,56,7643,182,12620
1785849049,1737,56,8367,189,13578
1785852588,1804,53,9187,198,14630
1785856128,1763,53,10065,199,15484
1785859667,1619,54,10095,200,15547
1785863206,1587,54,10108,200,16344
1785866745,1553,58,9309,200,16838
1785870285,1624,66,10076,200,16950
1785873824,1607,62,10486,200,16701
