1693441634,1830,74,846,32,3334
1693443434,1840,72,906,42,3358
1693445234,1899,66,898,39,3305
1693447034,1788,68,880,40,3234
1693448834,1928,70,840,39,3243
1693450634,1817,72,853,43,3145
1693452434,1854,64,818,41,3104
1693454234,1821,68,787,37,3085
1693456034,1879,73,726,34,3049
1693457834,1860,72,702,32,2956
1693459634,1820,72,659,34,2915
1693461434,1748,68,650,30,2887
1693463234,1746,73,582,33,2848
1693465034,1863,70,633,30,2940
1693466834,1919,72,595,27,3026
1693468633,1962,66,599,32,3052
1693470433,2007,72,605,26,3121
1693472233,2044,72,668,34,3213
1693474033,2045,72,680,31,3238
1693475833,2164,77,719,30,3445
1693477633,2251,79,765,32,3612
1693479433,2317,77,748,34,3680
1693481233,2529,82,835,38,4006
1693483033,2665,81,898,40,4216
