1748046672,1994,77,2397,74,5886
1748050211,2158,81,3043,90,6352
1748053751,2307,83,2904,76,6322
1748057291,2318,75,2825,64,6142
1748060830,2318,69,2783,68,6042
1748064369,2261,73,2418,73,5588
1748067909,2344,78,2164,73,5375
1748071448,2436,77,2192,74,5469
1748074988,2496,79,1560,64,5252
1748078528,2563,77,2329,75,5931
1748082067,2700,78,2642,69,6479
1748085606,2791,80,2937,82,6921
1748089146,3167,80,3193,87,7597
1748092685,3421,82,3387,83,8106
1748096225,3652,87,3804,81,8815
1748099764,3509,83,3985,85,8910
1748103304,3098,84,4225,94,8711
1748106843,2887,92,4330,94,8650
1748110383,2861,94,4869,94,9122
1748113922,2642,81,5042,100,9262
1748117461,2628,83,5458,103,9437
