1753402295,1701,65,3444,93,6910
1753405835,1765,63,3417,92,6803
1753409374,1779,59,3283,93,6680
1753412914,1761,63,3159,86,6408
1753416453,1698,58,2873,78,6059
1753419993,1676,58,2398,86,5626
1753423532,1591,57,2222,87,5222
1753427071,1645,54,2064,84,5139
1753430611,1688,61,2086,90,5220
1753434150,1760,54,2126,86,5493
1753437689,1916,60,2386,85,5786
1753441229,2020,59,2663,87,6255
1753444768,2214,67,2949,100,6826
1753448308,2468,68,3367,106,7657
1753451847,2291,62,3637,90,8180
1753455387,2367,67,3924,106,8519
1753458926,2581,71,3948,104,8446
1753462465,2451,68,3818,102,8219
1753466005,2259,70,4393,98,8524
1753469544,2244,78,4581,113,8771
1753473084,2147,77,4999,114,8927
1753476623,1982,66,5092,113,8846
