1765930381,967,54,2584,68,5163
1765933920,946,56,2574,67,5227
1765937460,933,53,2433,70,5067
1765940999,914,49,2258,65,4879
1765944538,863,49,2132,66,4693
1765948078,886,51,1917,62,4492
1765951617,799,54,1788,60,4301
1765955156,778,48,1552,56,4040
1765958696,777,47,1606,58,4095
1765962235,830,47,1662,54,4267
1765965775,907,43,1683,66,4378
1765969314,1059,46,1765,68,4785
1765972853,1330,52,2132,74,5439
1765976393,1530,57,2229,83,5974
1765979932,1510,57,2637,86,6456
1765983471,1516,58,2959,87,6662
1765987011,1451,61,3205,88,6584
1765990550,1422,64,3365,89,6649
1765994090,1448,62,3592,103,6816
1765997629,1436,54,3822,95,7000
1766001168,1343,57,3870,86,6860
1766004708,1275,55,3714,85,6581
