1752712111,1662,74,3369,94,6754
1752715650,1723,74,3249,95,6565
1752719189,1790,71,3158,88,6558
1752722729,1735,74,2967,93,6148
1752726268,1632,68,2769,89,5837
1752729808,1627,75,2431,87,5429
1752733347,1590,67,2190,92,5212
1752736887,1636,62,2027,87,5127
1752740426,1647,64,2025,89,5152
1752743965,1621,61,2103,96,5352
1752747505,1684,59,2262,94,5578
1752751044,1922,63,2561,103,6196
1752754584,2142,65,2800,100,6778
1752758123,2399,65,3221,104,7495
1752761663,2652,76,3593,110,8107
1752765202,2534,84,3654,119,8211
1752768741,2334,77,3747,119,8129
1752772281,2288,79,4083,125,8171
1752775820,2119,82,4486,119,8622
1752779360,2149,77,4945,109,8956
1752782899,2047,78,4946,118,8743
