1736814127,2338,86,2217,60,5995
1736815927,2422,80,2665,61,6209
1736817727,2541,87,2757,58,6358
1736819527,2534,78,2735,60,6269
1736821327,2565,76,2708,58,6196
1736823127,2591,76,2612,61,6029
1736824927,2488,79,2450,59,5810
1736826727,2444,79,2397,54,5614
1736828527,2454,75,2234,53,5419
1736830327,2516,75,1245,53,4965
1736832127,2486,73,1596,52,4841
1736833926,2405,70,1721,51,4829
1736835726,2387,72,1650,47,4746
1736837526,1978,67,1657,47,4730
1736839326,2411,74,1625,43,4645
1736841126,2412,71,1637,44,4675
1736842926,2345,68,1268,44,4412
1736844726,2398,75,1497,42,4577
1736846526,2437,75,1572,48,4726
1736848326,2527,74,1694,52,4919
1736850126,2437,74,1772,49,5059
1736851926,2664,74,1802,52,5280
1736853726,2811,78,1846,52,5557
1736855526,3066,79,2050,53,5991
1736857326,3190,82,2043,53,6258
1736859126,3512,76,2281,59,6724
1736860926,3505,74,2425,58,7085
1736862725,3706,84,2506,62,7316
1736864525,3564,83,2640,64,7261
1736866325,3409,76,2795,67,7315
1736868125,3415,85,2996,64,7511
1736869925,3239,88,3141,67,7420
1736871725,3002,81,2732,66,7052
1736873525,2963,90,3188,66,7344
1736875325,2865,86,3118,70,7393
1736877125,2837,89,3412,64,7598
1736878925,2813,92,3422,70,7667
1736880725,2804,85,3496,69,7749
1736882525,2742,93,3595,65,7717
1736884325,2689,92,3613,64,7679
1736886125,2616,87,3643,65,7479
1736887925,2485,87,3609,61,7295
