1756341176,1285,52,2029,61,5396
1756344716,1368,55,2318,62,5579
1756348255,1339,55,2180,62,5396
1756351795,1221,52,2001,62,5035
1756355334,1152,51,1798,59,4808
1756358873,1150,47,1692,63,4701
1756362413,1149,48,1850,64,4966
1756365952,1216,45,1905,68,5119
1756369492,1282,50,1770,65,5259
1756373031,1375,52,2282,72,5790
1756376570,1463,55,2542,81,6216
1756380110,1559,54,2807,77,6665
1756383649,1780,57,2914,82,7280
1756387189,1976,57,3202,83,7961
1756390728,1975,60,3454,85,8151
1756394267,2001,61,3614,84,8323
1756397807,1858,63,3791,92,8262
1756401346,1733,71,3797,96,8073
1756404886,1686,68,4101,102,8322
1756408425,1708,59,4336,94,8375
1756411964,1586,63,4250,78,8139
