1758674110,1165,52,2061,68,5353
1758677649,1179,53,2946,78,5428
1758681189,1219,46,2818,65,5233
1758684728,1158,47,2685,71,4961
1758688267,1042,41,2396,64,4532
1758691807,1096,47,2249,69,4396
1758695346,1093,47,2091,69,4230
1758698885,1062,44,1932,64,4171
1758702425,1057,41,1326,55,4073
1758705964,1115,45,2090,68,4422
1758709503,1189,45,2226,64,4821
1758713043,1329,53,2401,64,5346
1758716582,1495,53,2573,69,5814
1758720121,1782,58,2927,76,6541
1758723661,1772,61,3277,82,6857
1758727200,1607,61,3328,87,6797
1758730740,1541,59,2641,82,6739
1758734279,1420,60,3957,95,6977
1758737818,1482,58,3973,96,6943
1758741358,1398,56,4132,84,6916
1758744897,1242,55,4263,80,6443
