1751328197,1577,69,2925,87,5756
1751331737,1630,63,2916,84,5482
1751335276,1738,62,3057,81,5810
1751338816,1658,65,2928,81,5524
1751342355,1727,65,2664,82,5209
1751345894,1674,62,2495,81,4970
1751349434,1666,58,2164,82,4613
1751352973,1711,52,2070,77,4527
1751356513,1654,53,1862,76,4421
1751360052,1678,60,1835,84,4515
1751363591,1772,53,2147,81,4962
1751367131,1806,54,2294,93,5313
1751370670,1963,64,2580,83,5760
1751374210,2226,58,2687,88,6262
1751377749,2546,64,3181,98,7053
1751381289,2634,72,3294,98,7302
1751384828,2263,67,3342,105,7072
1751388367,1955,67,3512,112,6919
1751391907,2006,67,4082,116,7460
1751395446,1994,66,4524,99,7721
1751398986,1742,62,4420,99,7574
1751402525,1690,67,4196,97,7234
